"video_id","view_count","like_count","dislike_count","favorite_count","comment_count","published_date","category_id"
"hPRBrsWbM28",14398,39,1,0,5,"2015-07-27T03:17:55.000Z",24
"pk9cyFLsvTg",1822,NULL,NULL,0,NULL,"2014-09-24T18:29:08.000Z",24
"ZsAS98UUzS8",1877,3,0,0,0,"2011-12-14T02:42:54.000Z",24
"l_7T68VOqec",6878,10,2,0,4,"2010-05-19T21:28:04.000Z",24
"Mdzg32qSalE",5414,23,4,0,2,"2014-02-09T06:55:30.000Z",17
"wP4qQhsbkxA",2847,7,2,0,0,"2012-10-23T06:48:49.000Z",2
"49MKe1fdaFU",4412,10,1,0,3,"2008-10-22T18:29:07.000Z",22
"Sd4C8_FMdjA",2435194,6199,179,0,1754,"2007-02-21T14:54:28.000Z",22
"G2MhAFt6ouQ",1559,20,0,0,2,"2009-06-22T13:27:57.000Z",23
"FQ0--0ZsSFk",2974,14,0,0,0,"2009-05-13T01:11:06.000Z",20
"USIowLhnUss",150392,761,33,0,34,"2013-09-17T15:42:57.000Z",22
"ONDxnLUycsM",13552,28,3,0,1,"2014-12-03T00:31:10.000Z",24
"dl8zmIYIqtk",14805,8,2,0,3,"2010-10-26T06:45:30.000Z",28
"lQyq0sgJlQY",6742,15,4,0,2,"2012-08-09T13:23:27.000Z",1
"fo5OWyLhZb4",19927,NULL,NULL,0,NULL,"2008-03-02T15:21:00.000Z",24
"m-RJ6wRmfcE",55432,70,6,0,4,"2007-05-15T07:05:18.000Z",17
"HLS-DxXFS3I",60631,181,9,0,42,"2007-04-30T18:21:46.000Z",1
"kUGt9GnTwak",1381,3,0,0,3,"2010-07-16T21:30:17.000Z",23
"6nRpXyCQaCc",1221,13,0,0,3,"2010-03-09T19:21:38.000Z",24
"Uzn0uoAjNYw",10900,18,0,0,3,"2014-02-09T17:47:49.000Z",24
"krH9ep-Qijg",18072,22,3,0,3,"2010-11-01T08:48:03.000Z",24
"NjFYbqTCvfk",3697,0,1,0,0,"2012-12-05T18:05:14.000Z",1
"8-HzRBC5YZ4",6189,3,1,0,0,"2010-03-18T21:59:23.000Z",22
"eUfcTZXHsU4",34702,47,7,0,13,"2008-02-07T20:28:30.000Z",24
"VJ3bdCn1Ns0",8578,17,3,0,4,"2007-09-03T05:36:58.000Z",24
"ENGZCNxI8VE",6323,NULL,NULL,0,5,"2014-03-02T23:05:02.000Z",22
"1Azo1u2_xxY",5444,42,1,0,0,"2012-09-26T21:54:59.000Z",24
"-tsOBqrdkqQ",12657,28,3,0,11,"2007-10-03T20:06:48.000Z",24
"yBtF4k3WbAw",3926,99,0,0,3,"2014-05-03T01:03:58.000Z",22
"mnZdtNsadrM",699498,2170,207,0,51,"2014-07-02T05:51:58.000Z",1
"7zmMqSMBWzM",4602,74,0,0,3,"2014-02-01T18:10:24.000Z",2
"-JLZxjkI5x0",49960,107,5,0,19,"2010-11-08T23:08:33.000Z",24
"rTSvG-44YKg",4544,10,0,0,4,"2009-10-21T02:04:11.000Z",17
"fNgB04JW1xo",11583,19,2,0,2,"2013-06-17T04:09:52.000Z",10
"XjMePSPqlhs",2984,3,1,0,0,"2012-09-08T17:24:57.000Z",22
"G0af5re_4VQ",14287,5,2,0,2,"2009-11-07T20:01:36.000Z",24
"F1LnSVIQ5PE",1509,4,0,0,0,"2009-03-19T12:38:57.000Z",1
"q4isA5TcUWM",162167,765,16,0,11,"2014-01-21T01:46:52.000Z",24
"nCSFN42Rmbk",2590,4,0,0,1,"2011-03-15T23:32:45.000Z",24
"KdBq5zhQQlI",81636,82,9,0,33,"2012-09-27T18:10:18.000Z",24
"enHF4cJ_8Y8",56157,662,61,0,45,"2012-02-20T23:09:13.000Z",24
"UYwGUkOzghE",225206,604,136,0,53,"2014-07-01T03:25:37.000Z",10
"x4VIjqo_83A",6570,13,0,0,0,"2010-11-29T13:34:46.000Z",10
"UanmNBsOXMg",8613,25,0,0,4,"2010-05-19T10:21:10.000Z",24
"C-x3TKWymTE",9283,6,1,0,2,"2008-03-14T11:17:00.000Z",26
"Ann_sKURCGc",8454,52,0,0,10,"2010-07-27T00:56:23.000Z",22
"WtoVTLv068s",7681,13,2,0,3,"2011-09-15T18:15:57.000Z",24
"Yro4sNUHsL8",8808,25,4,0,0,"2013-06-30T14:14:56.000Z",24
"F29T_hVQO2M",2716,NULL,NULL,0,0,"2010-04-17T10:49:13.000Z",20
"vFm9xc3I-zY",1262,0,0,0,3,"2009-10-09T14:52:48.000Z",24
"VMqrVRQiCbg",2272,9,2,0,1,"2011-01-24T13:31:36.000Z",1
"r3Vs1QEnAig",320082,96,6,0,21,"2007-09-06T20:03:43.000Z",2
"oFurMhiXZ5Y",23576,18,6,0,3,"2009-09-22T06:43:00.000Z",2
"Q0TQ0lB_vCM",9782,10,0,0,2,"2009-05-09T21:47:05.000Z",24
"Rp2pbTe4NzU",8715,6,0,0,1,"2011-06-08T03:26:50.000Z",24
"Uz-SZlfYahI",765033,451,186,0,1,"2014-10-07T04:15:08.000Z",22
"JDba4hU7YYw",8666,47,0,0,0,"2012-02-20T13:19:24.000Z",2
"D8luBOZ84VI",27649,43,5,0,2,"2014-03-20T12:24:22.000Z",24
"2xnpVGcm8SE",20345,65,1,0,6,"2013-01-01T03:47:29.000Z",24
"1qqGjc2M2bQ",8736,12,2,0,5,"2012-04-27T13:20:28.000Z",24
"wPmJ1uGoG6M",9869,8,0,0,2,"2008-06-06T03:16:13.000Z",24
"YXxDvC5wWGA",8865,17,0,0,2,"2010-04-05T10:48:54.000Z",22
"BqqyXNqtyvc",84599,149,24,0,28,"2010-09-20T08:00:42.000Z",2
"GfMM4zZ1i8I",5392,4,0,0,1,"2008-03-30T02:24:03.000Z",24
"_QdXd6vCNEk",16570,84,0,0,42,"2010-09-22T21:12:26.000Z",24
"U2GaEpFRwM4",3619,5,4,0,2,"2013-05-23T13:23:11.000Z",24
"TSx6W-n8daY",43950,310,6,0,55,"2014-09-10T00:22:19.000Z",20
"x9YN4zUupek",4152,15,0,0,11,"2011-05-19T16:42:56.000Z",24
"H36ySHag2qo",74571,63,2,0,12,"2010-06-16T06:23:56.000Z",23
"mHFK609Cicw",30464,43,2,0,2,"2009-07-30T14:52:57.000Z",24
"KxPTAhrVxSs",13860,19,0,0,5,"2008-04-01T13:08:45.000Z",1
"AavSwSMomQg",98658,18,2,0,3,"2008-08-27T14:24:05.000Z",24
"Egb4h5VIQ90",15448,79,0,0,NULL,"2008-10-10T12:23:25.000Z",2
"DslUC3wByd8",19371,118,25,0,53,"2011-10-06T21:18:37.000Z",24
"7EFAyDPsc14",24585,72,5,0,23,"2013-11-06T07:19:06.000Z",22
"_tU8VzdZ0sM",10461,5,2,0,7,"2009-09-21T05:26:24.000Z",24
"D1F9R-8sNwc",1274,6,2,0,3,"2007-04-14T04:32:27.000Z",24
"90W2OtLx8nk",86787,86,14,0,52,"2009-11-07T13:31:43.000Z",1
"zFP66HFNyI0",4541,1,1,0,0,"2013-11-27T07:23:43.000Z",29
"6E0oTKd9vuY",2861,6,0,0,1,"2014-10-05T11:39:47.000Z",24
"CkadraQxsQ8",1556,6,0,0,0,"2009-12-12T00:18:51.000Z",24
"cZRRBCEMJdQ",23585,109,5,0,2,"2010-01-18T06:47:13.000Z",17
"AK_mtFrDKu4",11605,20,1,0,4,"2014-11-27T18:10:53.000Z",1
"0MQSfXOwZSk",1322,2,4,0,4,"2009-11-02T01:18:11.000Z",23
"bbHzBLoTcrk",6854,19,1,0,4,"2013-12-20T14:04:47.000Z",26
"8aJ_J2SJyfY",3701,1,0,0,0,"2010-07-18T19:38:21.000Z",24
"hyspiP8Gwhk",4634,NULL,NULL,0,NULL,"2010-09-02T10:16:29.000Z",1
"jYxzOfuH5fA",6461,6,1,0,3,"2007-11-03T09:00:12.000Z",1
"mzCCPq2LfsE",98053,697,9,0,26,"2010-01-06T20:54:56.000Z",22
"Sk2nkSb1qlI",30379,38,1,0,1,"2011-08-27T18:42:07.000Z",24
"vAUL1GRtj_o",3324,1,0,0,4,"2010-11-16T05:12:39.000Z",24
"fDl4il2eUtc",3656,8,0,0,0,"2011-04-22T07:36:02.000Z",24
"1TbiX3l8fwY",2872,16,0,0,4,"2011-08-29T19:14:25.000Z",24
"aAvHgMLB5-s",5280,8,1,0,1,"2012-04-24T14:12:56.000Z",24
"SoU-s4x25Es",134645,189,24,0,13,"2009-01-08T00:53:40.000Z",1
"q-Uk9JMFbyo",4787,NULL,NULL,0,NULL,"2014-07-08T15:35:11.000Z",10
"Wlds9z6_4KQ",7014,20,2,0,10,"2015-04-14T21:53:40.000Z",26
"kdH679iMsPg",16968,193,1,0,6,"2014-04-08T21:04:29.000Z",25
"lXLSAQIafns",19914,30,2,0,14,"2012-03-04T22:11:37.000Z",24
"wcZhY_Zo-yg",2921156,34467,305,0,5030,"2011-06-17T21:13:53.000Z",20
"KYq-Nt3F9DM",15216,43,0,0,0,"2014-06-12T12:05:14.000Z",22
"WAzkXtS0sRM",12317,10,4,0,0,"2013-02-09T04:54:00.000Z",24
"ub0d6cDTG5w",4807,5,0,0,0,"2012-07-02T00:14:56.000Z",24
"ER_xmC-LAwA",3247,5,0,0,3,"2012-02-08T11:40:54.000Z",24
"y2D-G1_QdlA",62848,214,7,0,10,"2010-06-09T00:41:21.000Z",24
"4sgy3SUedfQ",5395,5,3,0,NULL,"2013-07-26T00:26:50.000Z",24
"zg_cXxYBJps",6143,16,1,0,12,"2009-11-02T02:57:14.000Z",24
"br-46KIFzyI",3295,8,2,0,0,"2012-01-05T16:54:43.000Z",22
"hGMkC0iRNKE",3285,13,1,0,1,"2009-06-09T22:36:34.000Z",24
"MqV7twlblVY",1743,3,0,0,0,"2012-01-15T19:44:11.000Z",24
"PmKsTagaDs4",49680,50,4,0,4,"2010-10-22T14:48:03.000Z",24
"Uck5Vbdm2s4",2359,8,1,0,0,"2013-05-30T12:31:42.000Z",24
"4iQFcBseLuY",8316,8,3,0,3,"2010-04-07T20:30:24.000Z",24
"uVBQ_kk-LBU",40302,132,4,0,17,"2011-04-28T09:01:35.000Z",10
"gfQkDRxXEzg",3292,8,1,0,1,"2010-04-06T11:18:22.000Z",10
"FJp93Ny5o7E",1900,9,2,0,1,"2007-09-10T13:54:03.000Z",23
"MmS9f4TIXPI",4880,15,0,0,6,"2010-10-22T22:19:36.000Z",24
"u6vi_pC-k-g",7408,7,1,0,NULL,"2014-06-11T19:18:07.000Z",26
"KDcGzxTXBgs",28523,7,1,0,1,"2010-03-10T15:16:58.000Z",10
"oROASmVBJxg",15187,10,4,0,4,"2012-11-13T09:44:06.000Z",22
"aWTEtKyfOT4",9937,12,2,0,2,"2014-08-14T15:25:41.000Z",1
"xBc9C345HWE",191036,894,25,0,60,"2015-02-20T10:53:01.000Z",24
"B5vsGeVahWs",11965,50,1,0,10,"2010-02-25T17:58:18.000Z",27
"Dd_e5cn9nCg",4717,12,3,0,1,"2015-07-12T10:35:24.000Z",1
"5BiBFO7uaxg",2723,2,0,0,1,"2008-05-07T16:38:55.000Z",1
"kGSOQTOYm7E",28904,36,34,0,13,"2010-01-28T15:47:24.000Z",2
"x96DZOLiPAo",2467,4,2,0,0,"2011-04-10T14:03:24.000Z",24
"66M2WwkfFtA",1787,1,1,0,0,"2012-10-02T04:57:23.000Z",24
"puw3T2PGlpE",66458,126,13,0,53,"2006-06-01T17:16:29.000Z",24
"YGGxJAALlKk",7683,36,0,0,12,"2011-01-17T01:09:39.000Z",24
"i0Cbd8rzBLw",5780,7,0,0,0,"2008-01-18T22:53:11.000Z",22
"YAoxU7TmarE",4941,12,0,0,1,"2011-03-04T10:45:26.000Z",10
"CMZf9358awI",20989,131,2,0,46,"2012-10-31T00:16:04.000Z",22
"AGuwkE5m71U",9586,25,1,0,8,"2008-07-18T21:17:55.000Z",24
"DPPA_OR3_6M",6411,11,0,0,12,"2011-05-02T22:05:25.000Z",22
"2U62ILrbnNc",2433,4,1,0,4,"2010-01-27T19:11:45.000Z",24
"xZ9VRGgj93o",2287,2,0,0,2,"2008-09-20T04:29:24.000Z",23
"UQXOx2lYnA4",526135,684,25,0,262,"2006-08-09T19:21:02.000Z",1
"h9d9ebphqHU",24353,NULL,NULL,0,NULL,"2010-08-26T18:36:52.000Z",24
"IzUX_1jaO_I",235989,1791,120,0,839,"2009-11-15T05:35:56.000Z",15
"8mhqWxYTzjo",7616,29,2,0,6,"2006-05-22T03:42:46.000Z",1
"w7_ZMLDP6XI",3684,18,1,0,1,"2008-01-20T06:37:13.000Z",24
"Jg6Pvv0rISY",13221,77,4,0,5,"2011-07-20T19:25:08.000Z",24
"Jp4r_I9pbZ0",1979,15,1,0,0,"2014-11-04T19:38:47.000Z",24
"9Pq5tCNU-Tw",4274,9,0,0,4,"2009-06-23T06:31:30.000Z",23
"Cd4bgChcZms",2072,5,1,0,0,"2011-12-23T05:06:37.000Z",24
"y9qv8KUpoq8",10654,12,3,0,1,"2009-12-20T02:48:54.000Z",24
"4xfgGjVXsZo",4068,7,42,0,14,"2011-05-08T21:14:48.000Z",22
"Lg3ySc5StwI",3976,4,1,0,1,"2010-06-02T16:36:50.000Z",24
"H6vVyEfBC5I",27232,87,3,0,6,"2013-01-15T15:27:28.000Z",24
"JuQY9SCEX9E",7309,100,2,0,51,"2014-04-21T04:34:11.000Z",24
"tEJHm0m3cAM",1739,3,0,0,0,"2008-06-12T03:02:33.000Z",24
"TMiWg6WLTjg",35646,40,8,0,3,"2012-12-31T10:57:16.000Z",25
"2jPac8N05w4",2185,2,0,0,2,"2011-08-02T23:40:42.000Z",24
"4AixV6aKELg",18900,40,2,0,15,"2008-12-17T14:28:36.000Z",24
"aQW4AUHM_xM",13623,39,1,0,6,"2014-10-06T15:46:00.000Z",24
"kwRg_IRGJxI",1168,0,0,0,0,"2011-08-17T07:48:49.000Z",1
"LC98EhnpClw",8360,65,3,0,7,"2012-04-14T12:47:27.000Z",24
"X3ISzmLgisQ",64063,95,56,0,24,"2007-05-11T21:37:49.000Z",25
"gAQadwwbHR4",43716,91,8,0,NULL,"2014-01-15T10:12:11.000Z",2
"9H6bwGztMdA",321524,885,55,0,51,"2008-03-05T05:35:04.000Z",10
"L5WAY1XUxDA",30816,63,3,0,21,"2008-08-03T18:48:27.000Z",24
"ghyMXgnevwM",17625,11,1,0,6,"2008-04-14T16:28:57.000Z",1
"6llB5QR1Nmc",644601,3412,202,0,1897,"2012-06-01T02:31:37.000Z",23
"elbvNPkfi9o",2998,4,0,0,2,"2009-03-31T19:40:32.000Z",22
"2zLhpyjnEBA",3867,6,1,0,0,"2012-06-19T23:44:49.000Z",24
"VePibFcd6i4",11656,11,1,0,15,"2010-09-18T01:51:22.000Z",24
"8E39JyWFTyc",19670,116,19,0,16,"2015-04-25T13:27:09.000Z",23
"Tcmw6bCP06w",23975,53,6,0,5,"2013-10-14T13:22:06.000Z",2
"HDtrXFrvyjI",10853,21,1,0,2,"2014-12-19T14:40:57.000Z",22
"GREnUUKqHxw",9218,21,1,0,9,"2015-06-01T01:51:32.000Z",22
"A62RqughlpI",6532,28,2,0,2,"2014-06-13T12:08:19.000Z",22
"9_ZBXs5Kli0",1754,0,0,0,0,"2008-04-25T05:03:17.000Z",24
"irs8etsEZFI",13598,137,1,0,1,"2014-05-25T15:46:15.000Z",22
"evRa1ogOXoI",3818,2,1,0,0,"2012-10-27T01:15:23.000Z",24
"7xl4G5sPl1I",10311,12,6,0,0,"2010-10-10T04:13:20.000Z",24
"dI9TXXddN6g",1473,4,0,0,0,"2012-06-05T23:10:33.000Z",24
"MadT33QQZBA",8926,11,3,0,0,"2012-07-05T08:25:04.000Z",1
"610gd_j5qIo",17594,11,1,0,0,"2013-09-11T01:07:10.000Z",28
"dPtQy14L1xA",3240,2,1,0,0,"2009-07-29T16:49:14.000Z",26
"zUHfL_mD5m0",1137063,506,52,0,92,"2007-08-06T22:15:19.000Z",24
"vKayIIIyhPM",147102,304,29,0,33,"2013-03-03T22:01:19.000Z",20
"UKQQNLf2aP0",717275,1544,60,0,107,"2009-02-15T04:07:13.000Z",1
"dC6t2vdFsUc",1961,8,1,0,1,"2011-07-15T01:53:21.000Z",24
"DM-_Nj2AvjI",2032,4,0,0,0,"2006-11-05T09:05:16.000Z",2
"UqYzhz1FD_U",170464,273,3,0,16,"2006-12-08T06:09:07.000Z",23
"U6wQubDHDHM",1675,4,0,0,2,"2010-04-10T11:49:34.000Z",27
"uXM-nvA6B_Y",4915,11,0,0,4,"2010-08-25T22:52:00.000Z",27
"vE5trXS-jAc",2895,6,0,0,2,"2012-07-24T00:07:54.000Z",24
"QweLeCwde8A",4551,23,0,0,0,"2013-05-12T21:53:55.000Z",2
"RRckyHFKti8",12941,55,1,0,17,"2012-05-30T20:06:12.000Z",1
"Mk224NJFoDw",3247,7,3,0,1,"2012-11-26T03:37:55.000Z",23
"Zt2OE0Gl9Is",15541,40,1,0,1,"2006-06-25T16:43:32.000Z",22
"N6TB6-BN7BU",1474,2,0,0,4,"2013-02-27T21:54:16.000Z",24
"-IeE4jLOO9A",14760,34,3,0,1,"2013-09-12T18:58:39.000Z",24
"wCQ8Puzl_1g",6362,35,2,0,7,"2012-07-13T03:12:27.000Z",26
"b9u5WpMIHQU",2655956,NULL,NULL,0,372,"2014-07-12T18:22:56.000Z",29
"rMk7dXUJNkU",13642,14,3,0,3,"2006-05-17T10:03:50.000Z",24
"WThUlweQurs",5637,16,0,0,0,"2011-04-09T00:42:29.000Z",24
"5OOLR2BL3NE",2724,0,1,0,1,"2012-10-27T13:43:08.000Z",24
"STAR4HOtpKw",21885,44,4,0,2,"2011-03-05T12:40:02.000Z",19
"6d7DPdXRGXo",1642,1,0,0,0,"2012-08-07T05:16:34.000Z",19
"lNX7wwyfMPc",1375,0,2,0,0,"2007-07-23T17:52:03.000Z",24
"D46mjEnyyOY",14958,11,2,0,8,"2011-09-30T12:32:08.000Z",24
"KJFDHVrKxaQ",69801,190,2,0,7,"2010-03-16T16:34:31.000Z",2
"RX6jSczSc3Q",6284,17,0,0,0,"2012-02-15T15:35:01.000Z",1
"HYkv7N7OLSU",23584,136,4,0,11,"2014-08-12T20:32:47.000Z",27
"GOid_j9GyZo",4228,8,0,0,1,"2012-07-01T01:23:43.000Z",24
"fkHa740-LKQ",8690,23,0,0,0,"2008-12-30T07:34:59.000Z",22
"2BTDInyuQA8",3177,1,0,0,0,"2012-12-15T19:17:23.000Z",24
"69ur4zfiU-U",3372,8,1,0,1,"2006-09-24T22:31:34.000Z",24
"d0O4-L58ikc",2598,3,0,0,0,"2013-10-28T02:02:06.000Z",22
"76QgbTDxxj0",133387,434,99,0,230,"2012-05-01T17:52:52.000Z",20
"JHUn8cTmkg4",27220,82,3,0,0,"2006-08-19T06:25:48.000Z",24
"v6npVxLL4J8",14370,2,2,0,0,"2008-04-14T16:17:41.000Z",22
"vkk15YXlI2k",11130,20,3,0,4,"2015-01-19T00:33:34.000Z",24
"XWODZW6vpl8",12202,9,1,0,1,"2013-09-25T08:06:04.000Z",22
"HWEvmCdH7SY",4177,9,1,0,2,"2011-08-09T18:00:29.000Z",22
"z2KUcajdJ4g",1736,0,0,0,0,"2012-12-08T03:52:45.000Z",22
"fKQ7K8YEKFM",7482,8,3,0,1,"2009-01-04T10:59:45.000Z",1
"WYBtH-hiC7s",7798,6,4,0,0,"2009-03-28T20:45:09.000Z",24
"PdBCnrAwByY",1935,2,0,0,0,"2010-02-13T13:52:05.000Z",22
"iQb0FpeyfT8",8342,7,1,0,0,"2008-06-03T18:29:42.000Z",1
"hSBDFifNDuA",30905,69,7,0,18,"2011-10-25T15:52:00.000Z",25
"KE6BGkW4xik",6244,6,1,0,8,"2009-08-02T22:33:57.000Z",1
"U5--BCzfA18",24557,214,3,0,14,"2015-04-29T21:48:15.000Z",20
"BH3aNvsjGFY",13103,37,2,0,10,"2010-01-13T19:26:25.000Z",1
"sOfDAu42ZYs",5727,4,7,0,3,"2012-07-14T23:36:20.000Z",23
"j2FlW_LcNyI",2250,3,0,0,0,"2012-05-16T08:32:33.000Z",24
"m33-KCBqXNU",1178,2,0,0,0,"2013-07-16T04:03:17.000Z",22
"CEz6rCzBecM",11631,11,2,0,20,"2009-03-30T23:45:36.000Z",24
"_Q0LNVp2o14",5637,7,0,0,0,"2014-06-21T04:39:36.000Z",22
"INRjmgYtJnA",73984,297,18,0,16,"2013-02-08T12:46:28.000Z",1
"sppgpRSeTnE",3647,1,0,0,0,"2011-06-17T18:07:38.000Z",24
"2hNofpx60v8",8117,22,7,0,2,"2015-03-23T10:52:53.000Z",24
"FOoJz9nMhDc",16795,NULL,NULL,0,NULL,"2006-05-06T02:55:18.000Z",24
"Q1i4fYc1m8E",3059,4,0,0,2,"2009-01-20T03:08:42.000Z",10
"0a3mx1ciOoc",106879,97,8,0,63,"2009-10-01T00:18:06.000Z",24
"gDlxGbKlIQM",386951,213,44,0,53,"2011-02-18T15:46:23.000Z",24
"7LT6ozhGVzw",4173,9,1,0,6,"2013-06-02T20:04:09.000Z",24
"NJ3mKI2ZNmg",8112,23,0,0,4,"2007-05-27T18:03:53.000Z",24
"gIPXdn7dR7I",1726,7,1,0,0,"2013-08-08T06:12:11.000Z",24
"sy3GpFKvSac",4177,6,0,0,4,"2012-10-20T20:10:39.000Z",22
"MkrqGw0p_Lg",1291,1,0,0,0,"2014-03-27T11:09:05.000Z",22
"bxIrjUONTVk",5035,9,2,0,8,"2012-06-05T13:11:04.000Z",24
"82T-7Y8oSWQ",36676,82,8,0,4,"2012-08-11T15:50:03.000Z",24
"_qpuP4lzQNc",4081,5,3,0,0,"2008-05-11T21:57:29.000Z",1
"1fYjb_eOWtw",2977,22,0,0,1,"2012-08-26T20:51:31.000Z",1
"2opkn-6__E4",7770,3,5,0,0,"2008-07-18T12:27:28.000Z",23
"I98RvcGhZuY",2040,0,0,0,0,"2011-06-23T02:07:49.000Z",28
"u02CDSZjNq8",5355,14,1,0,8,"2011-08-14T11:58:15.000Z",24
"_d6q0WHZ3y4",6079,9,2,0,4,"2011-12-15T11:21:22.000Z",24
"1SqTKqn9bM0",8881,18,1,0,7,"2011-03-23T05:13:46.000Z",24
"JvbX_EtYzjM",11114,33,3,0,1,"2013-09-30T13:15:29.000Z",24
"BQXxN0mnTcA",3986,10,1,0,0,"2013-02-14T07:08:25.000Z",24
"FbgMZjcmN_w",1977,2,0,0,0,"2013-09-01T02:31:30.000Z",22
"EgjdYi-VqY4",1998,1,0,0,0,"2011-01-30T09:28:09.000Z",1
"2IzMQpdrFKM",14761,2,1,0,0,"2011-08-23T05:58:37.000Z",24
"2aVJCY4Tl1A",38860,185,4,0,16,"2013-08-12T09:44:46.000Z",2
"q63pjlzRBKE",12432,9,1,0,0,"2013-03-29T21:17:56.000Z",24
"eMaNwuG3GiM",1094,1,1,0,0,"2010-02-27T06:47:05.000Z",20
"yu4ZsOuUdF0",1349,2,1,0,0,"2010-05-11T14:38:31.000Z",26
"TY-FJE18OAk",8172,17,1,0,2,"2014-02-22T19:20:17.000Z",24
"8AQbW-ESe-c",1674,2,1,0,0,"2009-09-08T13:52:03.000Z",23
"CU5_XC8h4_k",79639,123,11,0,135,"2006-11-04T23:45:00.000Z",25
"VWYC2KQNr3M",1171,2,0,0,0,"2010-12-02T03:34:27.000Z",23
"Ppx_uVj20aA",2402,2,0,0,0,"2014-07-05T07:50:52.000Z",22
"cq2eKmU5j9I",11139,40,0,0,7,"2014-08-02T20:20:11.000Z",24
"uuURzWswSB4",12290,57,3,0,16,"2008-11-24T16:16:05.000Z",23
"lddI8AZA998",3774,13,0,0,1,"2014-07-31T20:32:06.000Z",24
"9Qsk0d_Cn58",2052,2,0,0,2,"2012-09-27T08:42:07.000Z",24
"6C8uIyj1uWY",6334,23,0,0,1,"2015-01-19T15:49:02.000Z",10
"r204XiFtTsU",7143,9,2,0,8,"2010-02-16T14:38:14.000Z",24
"Q6kcNPiUxpE",4020,9,0,0,5,"2012-05-10T09:00:28.000Z",24
"s_suyZb5mDk",116655,424,5,0,39,"2008-09-12T15:59:06.000Z",1
"bIY2SEYTRPI",3712,8,0,0,0,"2009-10-12T06:01:54.000Z",28
"u82m5s_LkVk",9839,9,1,0,5,"2010-03-25T21:26:14.000Z",25
"WU-A7Uoe-bo",6155,21,0,0,4,"2008-02-13T16:50:40.000Z",27
"Y7u_ehDsQno",3788,3,0,0,1,"2012-11-21T10:35:34.000Z",26
"umPidUvJwRA",3331,21,1,0,3,"2014-01-25T16:49:57.000Z",24
"KWRcabo34Pk",2163,1,0,0,0,"2009-01-30T05:03:11.000Z",22
"OkMGfB9S_rs",212210,254,31,0,54,"2008-04-01T09:15:41.000Z",24
"LrC-19aPYNg",10210,22,5,0,1,"2014-12-20T18:24:36.000Z",22
"eHSc_fBKAOw",188027,660,13,0,75,"2010-09-23T11:04:50.000Z",23
"a97g_b1g5dQ",7212,11,22,0,7,"2011-12-23T11:32:31.000Z",27
"HI6erGldz2I",27166,30,0,0,7,"2009-06-15T20:01:04.000Z",10
"VpbaZbxCKd0",82119,84,28,0,5,"2015-07-15T06:13:27.000Z",24
"CgFZeFDRxNM",5870,76,1,0,2,"2014-04-10T11:19:00.000Z",22
"E53-EVYwnL0",19675,128,25,0,NULL,"2009-04-15T05:56:36.000Z",17
"kbKBdtQBrqA",104086,2112,45,0,260,"2015-04-09T15:40:29.000Z",24
"sc995gaItuo",27233,126,4,0,42,"2010-09-06T13:19:34.000Z",1
"viJQmaK8r9o",7908,18,0,0,0,"2011-01-05T09:30:35.000Z",1
"VhVFBjaIoH4",7227,NULL,NULL,0,0,"2010-05-09T00:14:22.000Z",17
"JcptyizqOT4",17572,18,1,0,0,"2012-09-03T14:46:36.000Z",1
"3HL3JHlYWsU",62582,15,1,0,0,"2007-02-20T21:24:21.000Z",24
"4Yb2MdbJhcc",4074,26,0,0,8,"2012-10-26T06:26:26.000Z",24
"D3htwq9kV-Q",49076,172,4,0,19,"2010-11-28T12:07:50.000Z",24
"mafT_AeJv68",25707,39,3,0,13,"2012-02-21T22:37:12.000Z",24
"2YacC8SO7dU",13425,18,1,0,2,"2006-10-10T14:46:54.000Z",24
"WDOIELIffNE",1759,0,0,0,0,"2011-01-05T03:34:48.000Z",24
"mqILEwBV3x4",18842,8,2,0,1,"2008-07-04T17:45:45.000Z",10
"-gqbb98Iczs",22165,8,1,0,0,"2010-10-29T13:31:33.000Z",26
"sSwJ7IwjtzU",96822,118,42,0,27,"2014-01-31T15:03:51.000Z",24
"VkDfEzYGbAY",195826,107,11,0,5,"2009-10-19T08:28:29.000Z",1
"7JjytC1uT2o",9708,12,2,0,8,"2013-06-08T08:46:57.000Z",24
"6IjUkNmUcHc",448265,1254,29,0,63,"2007-07-02T22:57:31.000Z",1
"hcYuaraFPO0",29428,97,10,0,25,"2011-10-03T19:06:19.000Z",24
"qiczaAzggKg",95855,568,15,0,80,"2012-02-10T05:24:18.000Z",28
"gfFi-TeA--A",17848,22,3,0,2,"2012-12-09T01:39:39.000Z",25
"SvWZ-nwFSsg",30633,18,7,0,14,"2008-12-20T06:27:42.000Z",27
"lZGT9sRvr04",10837,37,2,0,3,"2013-01-05T18:20:48.000Z",24
"AXMfZjBXJzE",16145,13,3,0,5,"2013-12-15T06:26:26.000Z",22
"4YB5FHB6YFE",63962,178,5,0,25,"2013-07-27T03:52:26.000Z",2
"cpwZyT7Xr0A",48632,65,6,0,14,"2010-08-22T00:13:37.000Z",24
"_MVBpDK_w4E",100828,320,5,0,11,"2011-08-09T15:18:07.000Z",1
"mzXBVPdxNoU",6885,9,1,0,5,"2012-09-09T03:45:33.000Z",24
"-SmB9WqJCjQ",1480,4,1,0,0,"2009-10-02T19:38:23.000Z",27
"sdGCV0TDBuY",3638,3,0,0,1,"2014-08-03T12:36:22.000Z",22
